Id,DienTich,ViTri,SoPhongNgu,SoWC,SoTang,Gia,KinhDo,ViDo,Image
5445,335,Ba Đình,3,4,2,295698,105.922219,21.024122,anh90.jpg
5446,226,Cầu Giấy,6,2,2,242651,105.902335,21.047015,anh84.jpg
5447,132,Ba Đình,1,2,3,150744,105.821567,21.017896,anh50.jpg
5448,349,Đống Đa,3,2,4,295934,105.753561,20.988086,anh27.jpg
5449,104,Hoàn Kiếm,2,2,1,110579,105.81002,20.993596,anh50.jpg
5450,56,Hoàn Kiếm,3,4,4,59164,105.889207,21.017763,anh4.jpg
5451,35,Long Biên,1,3,1,34997,105.752682,21.014215,anh41.jpg
5452,160,Hai Bà Trưng,6,1,2,174372,105.91183,21.01128,anh79.jpg
5453,82,Hai Bà Trưng,5,4,2,85338,105.934703,21.048822,anh44.jpg
5454,368,Ba Đình,3,3,2,385930,105.807979,21.020482,anh100.jpg
5455,266,Tây Hồ,4,1,2,295598,105.829341,21.033403,anh89.jpg
5456,342,Đống Đa,3,2,4,336251,105.778087,21.041069,anh49.jpg
5457,380,Đống Đa,4,3,3,306191,105.858865,21.012701,anh91.jpg
5458,335,Hoàn Kiếm,5,4,3,281235,105.949795,21.041593,anh98.jpg
5459,296,Đống Đa,6,3,2,266970,105.775508,21.036716,anh60.jpg
5460,376,Thanh Xuân,4,2,1,416255,105.926022,21.017412,anh13.jpg
5461,48,Thanh Xuân,4,1,3,43000,105.813751,21.047709,anh77.jpg
5462,193,Hoàn Kiếm,5,3,4,174123,105.921789,21.01811,anh59.jpg
5463,261,Đống Đa,5,4,5,294752,105.912309,21.046496,anh45.jpg
5464,155,Tây Hồ,4,4,5,136564,105.927245,21.0171,anh18.jpg
5465,104,Ba Đình,4,2,3,112916,105.88825,21.002877,anh36.jpg
5466,372,Thanh Xuân,6,1,5,362439,105.892629,21.027819,anh33.jpg
5467,337,Hoàn Kiếm,3,3,4,333893,105.932085,21.020317,anh79.jpg
5468,83,Hoàn Kiếm,4,1,4,90285,105.856692,21.037552,anh48.jpg
5469,167,Tây Hồ,5,1,5,159208,105.927075,21.039915,anh40.jpg
5470,274,Cầu Giấy,6,1,2,295481,105.891902,20.994276,anh30.jpg
5471,169,Thanh Xuân,6,3,4,181513,105.886656,20.985529,anh87.jpg
5472,338,Đống Đa,1,1,5,286483,105.807123,21.036681,anh43.jpg
5473,397,Ba Đình,3,2,1,404641,105.919611,21.011485,anh83.jpg
5474,393,Đống Đa,5,2,4,469626,105.756036,21.044775,anh69.jpg
5475,58,Hai Bà Trưng,6,1,1,54719,105.91693,21.046799,anh25.jpg
5476,203,Hoàn Kiếm,3,2,3,208903,105.774177,20.994295,anh56.jpg
5477,121,Cầu Giấy,6,4,4,124485,105.938646,20.984926,anh2.jpg
5478,230,Long Biên,3,2,4,266176,105.836426,21.048426,anh50.jpg
5479,105,Cầu Giấy,2,3,4,114992,105.880874,21.021428,anh84.jpg
5480,334,Hai Bà Trưng,4,2,4,272884,105.817707,21.044953,anh71.jpg
5481,320,Ba Đình,6,4,2,300332,105.806248,20.980884,anh97.jpg
5482,124,Cầu Giấy,5,1,5,106171,105.889734,21.026276,anh85.jpg
5483,37,Hoàn Kiếm,5,2,2,41099,105.752963,21.031069,anh15.jpg
5484,162,Thanh Xuân,2,3,2,141620,105.943419,20.986478,anh79.jpg
5485,389,Tây Hồ,3,2,4,357843,105.926274,21.014107,anh70.jpg
5486,118,Hoàn Kiếm,2,3,2,123361,105.804511,21.00903,anh67.jpg
5487,281,Ba Đình,1,2,5,329757,105.868581,21.021673,anh17.jpg
5488,216,Hoàn Kiếm,4,3,4,236491,105.767322,20.987036,anh48.jpg
5489,301,Ba Đình,6,1,2,323260,105.940541,21.005631,anh30.jpg
5490,279,Hai Bà Trưng,6,3,1,276209,105.920101,21.008695,anh51.jpg
5491,212,Thanh Xuân,4,4,3,200351,105.777733,21.007671,anh55.jpg
5492,65,Cầu Giấy,4,4,3,57655,105.820845,21.001405,anh60.jpg
5493,140,Hoàn Kiếm,6,2,5,157131,105.940733,20.983821,anh85.jpg
5494,165,Ba Đình,4,4,2,187541,105.776596,21.032223,anh96.jpg
5495,275,Hai Bà Trưng,6,4,4,232129,105.806478,21.000764,anh13.jpg
5496,389,Hai Bà Trưng,4,3,1,390519,105.855615,21.034362,anh33.jpg
5497,61,Hoàn Kiếm,3,3,2,53082,105.904806,20.994028,anh100.jpg
5498,257,Tây Hồ,3,2,4,209402,105.776113,21.030055,anh51.jpg
5499,47,Long Biên,1,4,2,43638,105.932603,20.997392,anh3.jpg
5500,215,Long Biên,1,4,4,230265,105.883926,21.033557,anh64.jpg
5501,286,Hoàn Kiếm,6,4,2,228851,105.790682,21.041429,anh66.jpg
5502,322,Cầu Giấy,5,3,1,327071,105.867266,21.028229,anh10.jpg
5503,316,Long Biên,5,4,4,370694,105.757091,20.982256,anh80.jpg
5504,227,Long Biên,4,1,4,187425,105.910032,21.047512,anh54.jpg
5505,316,Ba Đình,3,4,4,291104,105.811485,21.007613,anh86.jpg
5506,337,Cầu Giấy,5,3,2,327377,105.922257,20.993226,anh50.jpg
5507,129,Đống Đa,2,2,1,110427,105.761408,21.020034,anh30.jpg
5508,149,Đống Đa,3,2,1,123646,105.917039,20.985727,anh47.jpg
5509,223,Hai Bà Trưng,4,1,1,186733,105.841383,21.017059,anh9.jpg
5510,287,Đống Đa,2,3,3,304198,105.773173,21.030411,anh94.jpg
5511,299,Thanh Xuân,5,1,5,280258,105.921125,21.01894,anh89.jpg
5512,72,Thanh Xuân,6,4,3,72314,105.80432,21.008347,anh36.jpg
5513,52,Cầu Giấy,1,1,3,45100,105.914945,20.985255,anh38.jpg
5514,155,Thanh Xuân,3,4,4,157226,105.775871,21.016007,anh14.jpg
5515,393,Long Biên,2,1,2,379163,105.788772,21.041598,anh26.jpg
5516,338,Hai Bà Trưng,1,3,5,365031,105.86164,21.010238,anh73.jpg
5517,296,Cầu Giấy,5,1,4,299494,105.914551,21.015171,anh5.jpg
5518,72,Long Biên,1,2,4,81793,105.883899,21.014233,anh96.jpg
5519,103,Đống Đa,5,3,5,109085,105.769818,21.003804,anh32.jpg
5520,228,Long Biên,2,2,2,183506,105.914895,21.045061,anh62.jpg
5521,358,Đống Đa,1,4,5,313952,105.800725,21.030081,anh14.jpg
5522,312,Đống Đa,2,3,5,366754,105.922989,21.025719,anh81.jpg
5523,94,Thanh Xuân,6,2,3,92665,105.917829,21.024546,anh78.jpg
5524,308,Đống Đa,2,2,2,351684,105.78333,21.026326,anh24.jpg
5525,233,Thanh Xuân,5,1,2,224709,105.772403,20.982627,anh79.jpg
5526,94,Tây Hồ,5,1,3,100819,105.785321,21.028474,anh21.jpg
5527,317,Đống Đa,5,1,3,308652,105.879381,21.000891,anh98.jpg
5528,385,Tây Hồ,3,1,2,362402,105.883364,21.015179,anh6.jpg
5529,207,Ba Đình,5,4,3,192074,105.861966,21.032495,anh94.jpg
5530,191,Cầu Giấy,4,1,2,225407,105.923652,20.991434,anh95.jpg
5531,388,Cầu Giấy,5,1,2,365590,105.852922,21.012482,anh52.jpg
5532,89,Cầu Giấy,6,1,2,101017,105.826489,21.006204,anh11.jpg
5533,44,Đống Đa,4,3,1,36842,105.837049,21.049793,anh25.jpg
5534,229,Tây Hồ,1,3,3,242262,105.756397,21.002351,anh99.jpg
5535,283,Hai Bà Trưng,3,2,4,236384,105.92744,21.008017,anh50.jpg
5536,131,Hoàn Kiếm,6,1,5,116929,105.929113,21.001076,anh71.jpg
5537,374,Hoàn Kiếm,1,4,1,413679,105.801495,21.041017,anh48.jpg
5538,66,Hai Bà Trưng,2,1,4,71610,105.792362,20.986453,anh38.jpg
5539,66,Thanh Xuân,1,2,5,71052,105.823209,21.002227,anh100.jpg
5540,323,Cầu Giấy,6,2,3,271479,105.888667,21.0289,anh52.jpg
5541,175,Hai Bà Trưng,2,1,3,146066,105.75031,21.037778,anh75.jpg
5542,343,Hai Bà Trưng,5,1,1,301679,105.778189,21.01031,anh13.jpg
5543,380,Ba Đình,6,4,5,379419,105.933086,21.014284,anh13.jpg
5544,120,Thanh Xuân,4,1,3,139303,105.769718,20.983182,anh29.jpg
5545,375,Cầu Giấy,1,3,5,310578,105.790691,21.035084,anh27.jpg
5546,243,Hoàn Kiếm,5,4,1,224904,105.815932,21.04921,anh76.jpg
5547,385,Long Biên,3,2,4,315932,105.944655,21.006216,anh62.jpg
5548,258,Hai Bà Trưng,4,1,3,271612,105.919607,21.041859,anh46.jpg
5549,165,Ba Đình,5,3,1,166971,105.942916,20.982813,anh73.jpg
5550,294,Ba Đình,5,3,4,305616,105.949107,21.018517,anh90.jpg
5551,308,Long Biên,1,4,4,267470,105.797816,20.997674,anh16.jpg
5552,274,Thanh Xuân,4,2,3,274535,105.811334,21.025268,anh40.jpg
5553,196,Ba Đình,2,1,1,166208,105.786351,20.980663,anh16.jpg
5554,112,Thanh Xuân,6,2,4,111680,105.791469,21.028412,anh31.jpg
5555,125,Đống Đa,6,4,1,117441,105.834926,21.00938,anh82.jpg
5556,220,Hai Bà Trưng,5,1,5,259625,105.817504,21.027283,anh4.jpg
5557,39,Ba Đình,5,2,2,45273,105.920965,20.999098,anh83.jpg
5558,95,Long Biên,3,3,2,85616,105.852021,20.996284,anh71.jpg
5559,191,Đống Đa,1,2,3,186395,105.896807,20.999137,anh91.jpg
5560,220,Đống Đa,2,3,4,233538,105.765686,20.994643,anh90.jpg
5561,231,Tây Hồ,1,1,2,201584,105.820418,21.022226,anh59.jpg
5562,106,Thanh Xuân,5,1,4,126328,105.853883,21.021146,anh54.jpg
5563,198,Tây Hồ,2,3,5,214238,105.785352,21.04999,anh12.jpg
5564,400,Đống Đa,3,4,5,338617,105.863022,21.016173,anh11.jpg
5565,120,Hoàn Kiếm,5,4,2,121142,105.753368,21.032348,anh8.jpg
5566,106,Đống Đa,5,1,2,86625,105.791133,20.98401,anh93.jpg
5567,116,Đống Đa,4,2,2,137897,105.77299,21.022309,anh70.jpg
5568,80,Ba Đình,3,1,5,95127,105.912847,20.997789,anh82.jpg
5569,189,Hoàn Kiếm,6,2,3,160385,105.811638,21.043376,anh98.jpg
5570,32,Đống Đa,1,4,5,30810,105.935511,21.024893,anh54.jpg
5571,36,Ba Đình,6,4,1,35142,105.84983,21.017471,anh26.jpg
5572,292,Long Biên,3,3,2,296634,105.874076,21.001593,anh54.jpg
5573,144,Long Biên,5,3,4,157009,105.770075,21.005652,anh90.jpg
5574,181,Thanh Xuân,3,1,2,154389,105.800987,20.998916,anh56.jpg
5575,243,Thanh Xuân,1,4,1,206920,105.889897,20.990253,anh89.jpg
5576,172,Cầu Giấy,6,2,3,139679,105.798789,21.045637,anh82.jpg
5577,286,Thanh Xuân,6,1,4,318470,105.812034,21.025801,anh91.jpg
5578,125,Đống Đa,6,4,1,148495,105.922054,21.010171,anh26.jpg
5579,185,Long Biên,6,2,2,202387,105.875566,21.041809,anh55.jpg
5580,248,Long Biên,3,4,5,271410,105.893276,21.029405,anh96.jpg
5581,241,Cầu Giấy,2,2,4,238153,105.797515,20.989263,anh65.jpg
5582,70,Cầu Giấy,2,2,4,65334,105.823769,21.004343,anh81.jpg
5583,156,Đống Đa,4,3,2,146992,105.93475,21.010126,anh26.jpg
5584,136,Hoàn Kiếm,5,1,2,136026,105.868097,21.004146,anh21.jpg
5585,144,Ba Đình,4,3,4,168385,105.801468,20.982177,anh50.jpg
5586,389,Ba Đình,3,1,3,383462,105.875287,21.043795,anh49.jpg
5587,173,Long Biên,3,3,4,178466,105.85984,21.003504,anh23.jpg
5588,194,Thanh Xuân,6,3,4,214128,105.902989,21.010622,anh97.jpg
5589,115,Hoàn Kiếm,6,3,3,113637,105.86897,20.990086,anh73.jpg
5590,188,Hoàn Kiếm,3,2,5,190643,105.758551,21.018765,anh39.jpg
5591,100,Đống Đa,6,2,1,81920,105.936814,21.017867,anh77.jpg
5592,399,Đống Đa,2,2,2,432213,105.780288,20.98567,anh75.jpg
5593,272,Thanh Xuân,3,1,3,227557,105.927177,21.027884,anh92.jpg
5594,260,Hai Bà Trưng,6,1,2,239757,105.927086,21.043042,anh5.jpg
5595,331,Hai Bà Trưng,1,2,2,385732,105.833597,20.994011,anh38.jpg
5596,44,Thanh Xuân,2,3,5,39298,105.849814,21.013354,anh11.jpg
5597,272,Hai Bà Trưng,1,1,5,273562,105.942502,20.982467,anh97.jpg
5598,131,Thanh Xuân,5,4,4,148196,105.893428,21.015082,anh12.jpg
5599,246,Cầu Giấy,5,3,1,275251,105.927406,21.003392,anh42.jpg
5600,37,Hai Bà Trưng,1,4,4,41863,105.798952,21.025592,anh34.jpg
5601,148,Ba Đình,2,1,1,137506,105.852481,21.01133,anh94.jpg
5602,315,Thanh Xuân,3,2,2,282381,105.8959,21.031796,anh52.jpg
5603,93,Hai Bà Trưng,6,3,2,100966,105.878267,21.033724,anh27.jpg
5604,120,Thanh Xuân,3,1,5,125873,105.784007,20.986492,anh40.jpg
5605,234,Hoàn Kiếm,5,4,4,210020,105.751089,21.012832,anh89.jpg
5606,209,Thanh Xuân,2,4,1,209399,105.867754,20.995536,anh73.jpg
5607,325,Hai Bà Trưng,6,1,5,346764,105.889119,21.021872,anh75.jpg
5608,384,Hoàn Kiếm,6,4,3,374200,105.775034,20.981362,anh62.jpg
5609,316,Cầu Giấy,1,4,2,280097,105.940408,20.989251,anh17.jpg
5610,73,Long Biên,6,4,5,69092,105.755992,21.023228,anh32.jpg
5611,234,Cầu Giấy,5,4,5,229033,105.919497,21.008753,anh100.jpg
5612,364,Tây Hồ,5,1,1,391808,105.855481,20.98312,anh13.jpg
5613,289,Tây Hồ,4,4,1,275703,105.905304,21.010241,anh59.jpg
5614,179,Cầu Giấy,3,4,5,157179,105.82055,21.021592,anh24.jpg
5615,150,Thanh Xuân,5,3,1,158406,105.776053,21.032207,anh54.jpg
5616,344,Hoàn Kiếm,2,4,1,283310,105.913269,21.041918,anh26.jpg
5617,179,Hoàn Kiếm,4,1,1,188673,105.898818,21.01452,anh8.jpg
5618,313,Thanh Xuân,2,3,4,305153,105.827593,20.999757,anh85.jpg
5619,30,Ba Đình,4,4,3,28170,105.86332,21.027891,anh35.jpg
5620,167,Tây Hồ,6,2,5,175408,105.915072,20.994316,anh27.jpg
5621,225,Long Biên,3,3,4,236096,105.828774,21.049981,anh44.jpg
5622,199,Ba Đình,5,1,3,194505,105.761743,20.993067,anh15.jpg
5623,305,Cầu Giấy,3,1,1,244375,105.816648,21.001815,anh14.jpg
5624,242,Tây Hồ,5,2,1,277627,105.788889,21.019853,anh59.jpg
5625,322,Ba Đình,4,1,1,379760,105.810625,20.994273,anh36.jpg
5626,232,Tây Hồ,1,2,3,231188,105.910291,21.036846,anh85.jpg
5627,108,Long Biên,6,1,5,127460,105.905561,21.039828,anh66.jpg
5628,246,Đống Đa,4,4,5,273251,105.936347,20.995551,anh42.jpg
5629,391,Thanh Xuân,1,1,3,317922,105.909565,21.015366,anh84.jpg
5630,179,Ba Đình,4,1,4,194025,105.855653,20.996609,anh53.jpg
5631,343,Thanh Xuân,2,4,3,335046,105.886595,21.022199,anh18.jpg
5632,253,Cầu Giấy,2,2,2,303550,105.831705,20.981985,anh47.jpg
5633,267,Ba Đình,1,3,2,273892,105.784711,21.025415,anh20.jpg
5634,201,Hoàn Kiếm,3,4,5,226138,105.788849,20.997186,anh70.jpg
5635,204,Ba Đình,4,2,2,196334,105.81929,21.012743,anh59.jpg
5636,278,Đống Đa,5,4,3,268093,105.903704,21.042512,anh83.jpg
5637,302,Hai Bà Trưng,5,1,4,303481,105.768386,21.023634,anh90.jpg
5638,374,Cầu Giấy,3,2,5,385976,105.815062,21.013839,anh98.jpg
5639,233,Hai Bà Trưng,1,1,4,258712,105.937225,21.02688,anh39.jpg
5640,222,Hoàn Kiếm,4,1,1,218680,105.781926,20.996381,anh6.jpg
5641,119,Hoàn Kiếm,6,1,2,138582,105.875172,21.02306,anh34.jpg
5642,331,Tây Hồ,6,2,2,367198,105.945536,21.04433,anh94.jpg
5643,212,Hai Bà Trưng,4,3,3,201347,105.833939,20.984211,anh10.jpg
5644,110,Long Biên,1,3,4,116541,105.937767,20.99927,anh90.jpg
5645,227,Hoàn Kiếm,2,2,2,246550,105.831181,21.029293,anh42.jpg
5646,78,Cầu Giấy,6,2,2,74495,105.763104,20.991513,anh71.jpg
5647,140,Hoàn Kiếm,3,1,1,156039,105.850722,20.984343,anh17.jpg
5648,228,Đống Đa,5,3,1,257704,105.932575,20.986018,anh21.jpg
5649,313,Hoàn Kiếm,5,4,4,320049,105.78435,21.049412,anh62.jpg
5650,106,Đống Đa,6,2,4,96596,105.808346,20.989738,anh63.jpg
5651,132,Đống Đa,5,3,3,155597,105.824898,21.001513,anh59.jpg
5652,82,Hoàn Kiếm,5,3,5,81344,105.760344,20.998365,anh1.jpg
5653,92,Hai Bà Trưng,3,3,4,85462,105.913621,20.99867,anh22.jpg
5654,311,Ba Đình,5,4,2,299331,105.916668,21.023373,anh97.jpg
5655,330,Long Biên,3,1,5,329929,105.754357,21.04692,anh2.jpg
5656,78,Cầu Giấy,5,2,5,68926,105.860383,21.038637,anh8.jpg
5657,286,Ba Đình,1,1,5,254368,105.797216,20.985164,anh87.jpg
5658,67,Hoàn Kiếm,6,2,2,65143,105.777504,21.031172,anh97.jpg
5659,77,Hoàn Kiếm,3,1,2,72095,105.817956,21.032201,anh32.jpg
5660,176,Long Biên,4,3,2,167658,105.902614,21.006288,anh99.jpg
5661,254,Hai Bà Trưng,1,3,3,300496,105.798324,21.029634,anh8.jpg
5662,152,Cầu Giấy,2,2,2,161868,105.760773,21.04019,anh95.jpg
5663,392,Thanh Xuân,2,2,4,464024,105.809291,21.02699,anh79.jpg
5664,287,Tây Hồ,1,2,4,334528,105.893315,21.012547,anh98.jpg
5665,230,Long Biên,5,1,4,195638,105.788914,21.013748,anh44.jpg
5666,233,Ba Đình,4,4,5,193444,105.90914,20.996645,anh81.jpg
5667,126,Hai Bà Trưng,6,3,5,110960,105.858791,21.022075,anh68.jpg
5668,147,Long Biên,4,2,1,146172,105.910432,20.992892,anh64.jpg
5669,350,Hoàn Kiếm,2,4,5,387799,105.906496,20.990646,anh94.jpg
5670,201,Ba Đình,3,1,1,201717,105.841008,21.012454,anh74.jpg
5671,250,Cầu Giấy,1,4,1,255999,105.782718,21.012637,anh47.jpg
5672,175,Tây Hồ,6,3,2,159072,105.922088,21.012392,anh10.jpg
5673,157,Ba Đình,4,1,5,154125,105.895725,21.049416,anh30.jpg
5674,260,Cầu Giấy,2,4,2,234055,105.79715,20.987759,anh52.jpg
5675,116,Đống Đa,4,1,1,129453,105.847494,20.982422,anh86.jpg
5676,150,Tây Hồ,5,1,5,165759,105.82506,21.015751,anh54.jpg
5677,291,Cầu Giấy,1,4,4,277886,105.778835,21.009876,anh34.jpg
5678,308,Hai Bà Trưng,3,3,1,358749,105.840307,21.003994,anh53.jpg
5679,318,Hai Bà Trưng,5,4,1,317875,105.825467,21.045621,anh18.jpg
5680,130,Thanh Xuân,3,4,4,118218,105.864027,21.011928,anh35.jpg
5681,202,Tây Hồ,4,1,1,209126,105.896482,21.025164,anh72.jpg
5682,334,Tây Hồ,1,2,5,299288,105.903732,21.036882,anh32.jpg
5683,249,Tây Hồ,6,4,4,282715,105.761796,21.019335,anh46.jpg
5684,347,Tây Hồ,3,3,5,338636,105.840846,21.044331,anh48.jpg
5685,195,Hoàn Kiếm,6,4,1,164326,105.829057,21.000954,anh49.jpg
5686,215,Long Biên,3,3,5,184892,105.82704,20.986965,anh95.jpg
5687,34,Thanh Xuân,1,3,5,38063,105.933804,21.010993,anh2.jpg
5688,311,Hoàn Kiếm,2,3,3,343385,105.898262,20.993338,anh77.jpg
5689,284,Hai Bà Trưng,3,3,5,236961,105.804244,21.033453,anh93.jpg
5690,39,Tây Hồ,4,1,3,32457,105.929317,21.001993,anh25.jpg
5691,101,Ba Đình,5,2,3,82585,105.84159,21.007125,anh90.jpg
5692,400,Ba Đình,3,2,3,470880,105.862806,21.031364,anh14.jpg
5693,158,Tây Hồ,1,2,3,169583,105.929581,21.015064,anh57.jpg
5694,35,Cầu Giấy,3,4,4,37060,105.929543,21.023776,anh35.jpg
5695,137,Ba Đình,2,1,5,127202,105.854854,20.996586,anh3.jpg
5696,342,Cầu Giấy,6,3,1,298119,105.869501,20.993116,anh31.jpg
5697,343,Hai Bà Trưng,1,4,5,379435,105.856406,21.013652,anh64.jpg
5698,166,Tây Hồ,3,3,2,139974,105.81958,21.047639,anh59.jpg
5699,391,Hoàn Kiếm,3,3,4,319504,105.782246,21.015147,anh11.jpg
5700,77,Long Biên,4,4,3,86532,105.772121,21.009582,anh39.jpg
5701,279,Hoàn Kiếm,3,4,2,325357,105.91518,20.987446,anh90.jpg
5702,38,Long Biên,5,1,4,43249,105.916552,21.018484,anh41.jpg
5703,360,Hai Bà Trưng,5,1,1,353045,105.943799,21.007395,anh48.jpg
5704,340,Đống Đa,3,3,2,339872,105.93962,20.986847,anh56.jpg
5705,99,Hai Bà Trưng,5,3,3,80654,105.811397,21.021636,anh35.jpg
5706,124,Hoàn Kiếm,2,3,3,118904,105.845287,20.998941,anh92.jpg
5707,285,Cầu Giấy,6,2,4,238850,105.881591,20.983715,anh91.jpg
5708,328,Đống Đa,4,3,5,325190,105.944119,21.025443,anh69.jpg
5709,367,Hoàn Kiếm,6,4,3,393579,105.845916,21.040642,anh50.jpg
5710,272,Cầu Giấy,6,1,2,247290,105.856255,20.996486,anh29.jpg
5711,289,Cầu Giấy,1,1,3,266289,105.845107,21.019139,anh67.jpg
5712,358,Tây Hồ,6,4,1,424139,105.947166,21.016491,anh46.jpg
5713,46,Cầu Giấy,2,3,4,43240,105.77593,20.992658,anh14.jpg
5714,60,Đống Đa,6,2,1,70981,105.919281,21.040846,anh70.jpg
5715,388,Cầu Giấy,4,3,1,390753,105.847957,20.994747,anh69.jpg
5716,349,Hoàn Kiếm,6,1,1,330964,105.91277,20.98656,anh79.jpg
5717,93,Thanh Xuân,6,1,4,93223,105.922041,21.029669,anh5.jpg
5718,279,Tây Hồ,6,4,4,262923,105.927804,21.008875,anh9.jpg
5719,161,Đống Đa,4,2,1,148602,105.899399,20.986112,anh77.jpg
5720,268,Đống Đa,1,4,5,298121,105.784153,21.040885,anh32.jpg
5721,233,Long Biên,2,4,5,232959,105.777501,21.03296,anh54.jpg
5722,388,Ba Đình,1,4,4,316624,105.768462,21.034738,anh98.jpg
5723,372,Hai Bà Trưng,6,1,2,329260,105.822081,21.000243,anh42.jpg
5724,324,Tây Hồ,1,3,5,359643,105.80197,21.036368,anh44.jpg
5725,107,Ba Đình,2,3,5,100862,105.9207,20.993442,anh20.jpg
5726,335,Ba Đình,4,4,4,385790,105.840412,21.044873,anh14.jpg
5727,372,Tây Hồ,3,1,5,378052,105.823237,21.02753,anh59.jpg
5728,358,Hoàn Kiếm,1,3,1,394521,105.885275,21.033209,anh15.jpg
5729,338,Long Biên,4,2,3,297047,105.935109,21.02938,anh27.jpg
5730,323,Tây Hồ,3,1,4,289628,105.839019,21.005242,anh70.jpg
5731,67,Thanh Xuân,5,2,1,71335,105.752892,20.981001,anh7.jpg
5732,156,Đống Đa,5,4,2,153421,105.837575,21.019764,anh32.jpg
5733,49,Ba Đình,5,1,1,39607,105.807876,21.024599,anh9.jpg
5734,122,Đống Đa,2,1,2,142072,105.774639,21.003649,anh86.jpg
5735,175,Ba Đình,4,2,3,160026,105.858551,20.984917,anh15.jpg
5736,161,Tây Hồ,1,2,1,176374,105.89302,20.99767,anh68.jpg
5737,178,Đống Đa,2,4,4,208239,105.764544,21.037196,anh39.jpg
5738,174,Long Biên,5,4,5,205625,105.889477,21.003817,anh9.jpg
5739,82,Tây Hồ,5,1,2,95066,105.902631,21.016384,anh48.jpg
5740,81,Hai Bà Trưng,3,2,1,67606,105.800349,21.042205,anh84.jpg
5741,315,Hai Bà Trưng,3,4,3,269537,105.774442,20.985816,anh57.jpg
5742,390,Tây Hồ,6,1,5,372537,105.776484,20.989525,anh25.jpg
5743,85,Thanh Xuân,3,4,3,92354,105.881991,20.981279,anh6.jpg
5744,381,Thanh Xuân,6,3,2,369758,105.789669,21.028341,anh49.jpg
5745,158,Tây Hồ,3,3,4,149741,105.827394,21.004098,anh91.jpg
5746,209,Thanh Xuân,3,4,3,169413,105.908861,21.045812,anh5.jpg
5747,89,Hai Bà Trưng,6,3,2,103333,105.904074,20.986766,anh2.jpg
5748,157,Cầu Giấy,4,4,4,181826,105.784056,21.027136,anh13.jpg
5749,399,Long Biên,4,1,5,403487,105.789118,20.995254,anh32.jpg
5750,343,Hai Bà Trưng,5,1,2,309317,105.848007,21.042458,anh36.jpg
5751,225,Đống Đa,1,3,2,192289,105.872421,21.007854,anh76.jpg
5752,124,Tây Hồ,2,2,5,123603,105.862487,21.002393,anh70.jpg
5753,82,Thanh Xuân,5,2,2,85033,105.788825,20.988297,anh97.jpg
5754,186,Ba Đình,6,4,2,182216,105.885755,21.030539,anh10.jpg
5755,171,Hoàn Kiếm,6,2,4,204212,105.89054,20.988186,anh19.jpg
5756,30,Đống Đa,1,2,4,31720,105.885985,21.017542,anh80.jpg
5757,337,Tây Hồ,3,1,1,283646,105.831959,20.986001,anh31.jpg
5758,96,Long Biên,3,3,4,96042,105.752352,21.042319,anh9.jpg
5759,284,Thanh Xuân,2,1,4,261601,105.813873,21.001807,anh67.jpg
5760,265,Tây Hồ,3,3,5,266946,105.832384,21.043111,anh99.jpg
5761,104,Long Biên,5,4,3,103263,105.79671,21.030051,anh26.jpg
5762,297,Ba Đình,1,4,3,321149,105.756438,21.016233,anh74.jpg
5763,345,Đống Đa,2,4,5,397903,105.809617,20.980914,anh84.jpg
5764,35,Thanh Xuân,1,2,3,31209,105.856062,21.009986,anh98.jpg
5765,92,Thanh Xuân,3,2,5,75872,105.851283,21.032963,anh87.jpg
5766,246,Ba Đình,6,2,4,291161,105.934541,21.021713,anh51.jpg
5767,306,Long Biên,1,4,1,336332,105.939545,21.028327,anh87.jpg
5768,265,Ba Đình,5,3,5,302345,105.931961,21.017154,anh99.jpg
5769,218,Ba Đình,1,2,2,190913,105.857784,21.040839,anh72.jpg
5770,257,Ba Đình,6,3,4,213488,105.944843,21.032237,anh58.jpg
5771,77,Cầu Giấy,1,2,3,73123,105.812306,21.010457,anh48.jpg
5772,387,Đống Đa,5,2,3,401318,105.80794,21.012995,anh54.jpg
5773,124,Long Biên,5,4,5,129972,105.764739,21.049377,anh81.jpg
5774,276,Thanh Xuân,5,3,2,235794,105.809489,21.022552,anh5.jpg
5775,150,Ba Đình,2,2,5,125184,105.7862,21.018671,anh98.jpg
5776,195,Tây Hồ,2,4,1,184002,105.799062,20.984016,anh40.jpg
5777,130,Ba Đình,3,1,1,155191,105.870234,20.994577,anh76.jpg
5778,342,Thanh Xuân,6,1,1,395131,105.853459,20.989122,anh20.jpg
5779,377,Hai Bà Trưng,6,2,2,313359,105.840957,21.048278,anh45.jpg
5780,144,Hoàn Kiếm,5,1,1,151034,105.93263,20.981912,anh27.jpg
5781,88,Cầu Giấy,4,1,1,96865,105.796282,21.025577,anh82.jpg
5782,355,Tây Hồ,3,3,2,311588,105.867556,21.033878,anh19.jpg
5783,264,Thanh Xuân,2,4,4,217174,105.81516,21.033729,anh65.jpg
5784,324,Đống Đa,2,4,5,308738,105.853158,21.048374,anh46.jpg
5785,318,Đống Đa,2,1,4,315176,105.803022,21.019191,anh11.jpg
5786,335,Hai Bà Trưng,4,3,5,287380,105.809303,20.990732,anh70.jpg
5787,263,Đống Đa,2,4,2,281617,105.888179,21.022134,anh83.jpg
5788,52,Hai Bà Trưng,6,3,3,53224,105.905345,20.983527,anh54.jpg
